rank,country_full,total_points,previous_points,rank_change,rank_date
161,Maldives,126.21,120,3,2012-08-08
162,Singapore,125.02,138,-4,2012-08-08
162,Nepal,125.35,149,-7,2012-08-08
164,Afghanistan,122.22,122,-2,2012-08-08
165,Curaçao,114.45,138,-7,2012-08-08
165,Madagascar,113.95,115,2,2012-08-08
167,Lesotho,108.99,119,-1,2012-08-08
168,India,106.44,121,-5,2012-08-08
169,Bangladesh,102.98,160,-18,2012-08-08
169,Guinea-Bissau,102.91,103,0,2012-08-08
171,Barbados,100.23,100,-1,2012-08-08
172,Dominica,95.43,95,0,2012-08-08
173,Samoa,92.97,93,0,2012-08-08
174,Tonga,86.7,87,1,2012-08-08
175,Chinese Taipei,83.08,86,1,2012-08-08
176,Cayman Islands,72.41,72,2,2012-08-08
176,Pakistan,71.5,72,2,2012-08-08
178,US Virgin Islands,70.4,85,-1,2012-08-08
179,Sri Lanka,67.52,64,2,2012-08-08
180,Bahamas,66,99,-9,2012-08-08
181,Swaziland,63.56,63,1,2012-08-08
182,American Samoa,60.71,61,1,2012-08-08
183,Mongolia,55.35,55,1,2012-08-08
184,Myanmar,50.14,67,-4,2012-08-08
184,Guam,49.68,32,10,2012-08-08
186,Papua New Guinea,46.04,46,1,2012-08-08
187,St Lucia,44.83,52,-1,2012-08-08
187,Eritrea,45.49,45,2,2012-08-08
189,Seychelles,44.08,46,-2,2012-08-08
190,Somalia,43.35,43,1,2012-08-08
191,Cambodia,40.41,40,1,2012-08-08
191,British Virgin Islands,39.6,13,8,2012-08-08
193,Comoros,39.43,54,-8,2012-08-08
194,Mauritius,37.98,38,-1,2012-08-08
194,Laos,38.2,44,-4,2012-08-08
196,Cook Islands,24.51,25,-1,2012-08-08
196,Kyrgyz Republic,24.89,24,0,2012-08-08
198,Djibouti,24.1,24,-2,2012-08-08
199,South Sudan,19.78,0,0,2012-08-08
200,Andorra,15.17,15,-2,2012-08-08
201,Macau,13.46,13,-2,2012-08-08
202,Brunei Darussalam,4.86,5,-1,2012-08-08
203,Anguilla,3.67,4,-1,2012-08-08
203,Mauritania,4.3,4,-1,2012-08-08
205,Timor-Leste,1.7,2,-1,2012-08-08
206,Bhutan,0,0,-1,2012-08-08
206,Montserrat,0,0,-1,2012-08-08
206,San Marino,0,0,-1,2012-08-08
206,Turks and Caicos Islands,0,0,-1,2012-08-08
1,Spain,1617.16,1605,0,2012-09-05
2,Germany,1437,1474,0,2012-09-05
3,England,1274.18,1294,0,2012-09-05
4,Portugal,1232.51,1213,1,2012-09-05
5,Uruguay,1216.68,1236,-1,2012-09-05
6,Italy,1174,1192,0,2012-09-05
7,Argentina,1120.82,1098,0,2012-09-05
8,Netherlands,1044.12,1053,0,2012-09-05
9,Croatia,1019.72,1050,0,2012-09-05
10,Denmark,1006.06,1017,0,2012-09-05
11,Greece,1001.29,1003,1,2012-09-05
12,Brazil,996.08,991,1,2012-09-05
13,Russia,990.35,1016,-2,2012-09-05
14,Chile,984.36,953,1,2012-09-05
15,France,964.68,980,-1,2012-09-05
16,Côte d'Ivoire,912.23,939,0,2012-09-05
17,Ecuador,889.57,836,3,2012-09-05
18,Sweden,874.81,909,-1,2012-09-05
19,Czech Republic,869.42,854,0,2012-09-05
20,Switzerland,846.95,828,3,2012-09-05
21,Mexico,845.38,862,-3,2012-09-05
22,Colombia,843.04,835,-1,2012-09-05
23,Japan,792.99,829,-1,2012-09-05
24,Slovenia,783.59,706,9,2012-09-05
25,Australia,778.06,807,-1,2012-09-05
26,Republic of Ireland,768.45,779,0,2012-09-05
27,Korea Republic,763.38,740,2,2012-09-05
28,Algeria,734.01,693,6,2012-09-05
29,Paraguay,728.41,747,-2,2012-09-05
30,Bosnia and Herzegovina,717.49,729,1,2012-09-05
31,Ghana,713.84,707,1,2012-09-05
32,Mali,709.58,650,7,2012-09-05
33,USA,697.47,672,3,2012-09-05
34,Norway,682.19,780,-9,2012-09-05
35,Turkey,677.74,735,-5,2012-09-05
36,Libya,666.21,655,2,2012-09-05
37,Hungary,662.67,746,-9,2012-09-05
38,Egypt,633.83,637,2,2012-09-05
39,Ukraine,628.31,621,6,2012-09-05
40,Belgium,625.68,564,13,2012-09-05
41,Tunisia,625.15,627,0,2012-09-05
42,Zambia,623.55,623,2,2012-09-05
42,Serbia,623.84,675,-7,2012-09-05
44,Gabon,616.85,624,-1,2012-09-05
45,Slovakia,616.1,626,-3,2012-09-05
45,Wales,615.98,658,-8,2012-09-05
47,Scotland,610.26,611,-1,2012-09-05
48,Montenegro,606.42,581,2,2012-09-05
49,Austria,597.81,517,11,2012-09-05
50,Panama,590.65,560,4,2012-09-05
51,Peru,587.3,607,-4,2012-09-05
52,Venezuela,583.88,570,0,2012-09-05
53,Armenia,575.49,559,3,2012-09-05
54,IR Iran,573.35,590,-6,2012-09-05
55,Estonia,572.09,587,-6,2012-09-05
56,Poland,547.46,560,-2,2012-09-05
57,Romania,541.63,580,-6,2012-09-05
58,Nigeria,523.37,525,0,2012-09-05
59,Sierra Leone,518.2,529,-2,2012-09-05
60,Jamaica,514.62,479,6,2012-09-05
61,Cameroon,509.69,520,-2,2012-09-05
62,Senegal,507.87,506,-1,2012-09-05
63,Bolivia,500.52,449,10,2012-09-05
64,Central African Republic,492.21,462,7,2012-09-05
65,Cape Verde Islands,489.74,441,13,2012-09-05
66,Costa Rica,486.93,501,-4,2012-09-05
67,El Salvador,480.63,490,-3,2012-09-05
68,Morocco,477.72,473,0,2012-09-05
69,Guinea,471.93,448,5,2012-09-05
70,Uzbekistan,470.04,493,-7,2012-09-05
71,Benin,468.06,446,6,2012-09-05
72,Honduras,459.83,486,-7,2012-09-05
73,Canada,453.77,439,6,2012-09-05
74,South Africa,447.97,474,-7,2012-09-05
75,Israel,445.93,427,7,2012-09-05
76,Belarus,443.1,447,0,2012-09-05
77,Haiti,438.96,435,3,2012-09-05
78,Iraq,436.55,420,6,2012-09-05
78,China PR,436.57,470,-9,2012-09-05
80,Angola,433.44,407,5,2012-09-05
81,Korea DPR,429.14,392,10,2012-09-05
82,Trinidad and Tobago,420.37,435,-2,2012-09-05
83,Congo,412.51,375,9,2012-09-05
84,Albania,410.24,448,-10,2012-09-05
85,Burkina Faso,406.05,405,2,2012-09-05
86,Georgia,404.78,357,11,2012-09-05
87,Jordan,401.9,425,-4,2012-09-05
88,Uganda,400.96,399,0,2012-09-05
89,Bulgaria,387.62,373,5,2012-09-05
90,Malawi,385.44,397,0,2012-09-05
91,Guatemala,384.02,399,-3,2012-09-05
92,Qatar,379.99,354,6,2012-09-05
93,Oman,375.52,375,-1,2012-09-05
94,Latvia,375.36,463,-24,2012-09-05
95,New Zealand,366.45,366,0,2012-09-05
96,Finland,365.03,451,-24,2012-09-05
97,FYR Macedonia,364.39,331,5,2012-09-05
98,Zimbabwe,357.81,328,8,2012-09-05
99,Togo,355.5,342,0,2012-09-05
100,Kuwait,348.31,359,-4,2012-09-05
101,Antigua and Barbuda,339.77,337,-1,2012-09-05
102,Bermuda,332.64,281,18,2012-09-05
103,Dominican Republic,332.01,284,15,2012-09-05
103,Sudan,331.79,329,1,2012-09-05
103,Sudan,331.79,329,1,2012-09-05
105,Saudi Arabia,328.37,329,-1,2012-09-05
106,Luxembourg,326.45,303,4,2012-09-05
107,Equatorial Guinea,323.64,302,4,2012-09-05
107,Azerbaijan,323.61,308,1,2012-09-05
109,Mozambique,311.78,316,-2,2012-09-05
110,Congo DR,310.84,291,5,2012-09-05
111,Liberia,310.35,287,6,2012-09-05
112,Bahrain,307.96,331,-10,2012-09-05
113,St Kitts and Nevis,305.51,298,0,2012-09-05
114,Ethiopia,302.57,273,8,2012-09-05
115,Namibia,299.23,298,-2,2012-09-05
116,Lithuania,290.47,407,-31,2012-09-05
116,Chad,289.87,284,2,2012-09-05
118,Iceland,283.11,250,12,2012-09-05
119,Tahiti,281.75,214,17,2012-09-05
120,Rwanda,278.31,264,5,2012-09-05
120,United Arab Emirates,278.38,279,1,2012-09-05
122,Guyana,276.43,307,-13,2012-09-05
123,Botswana,275.06,301,-11,2012-09-05
124,Lebanon,271.1,254,3,2012-09-05
125,Kenya,267.91,259,1,2012-09-05
126,Niger,267.11,291,-11,2012-09-05
127,Turkmenistan,266.08,266,-4,2012-09-05
128,New Caledonia,260.9,200,13,2012-09-05
129,Northern Ireland,257.43,336,-28,2012-09-05
129,Gambia,256.6,251,0,2012-09-05
131,Thailand,243.75,234,2,2012-09-05
132,Tanzania,242.77,253,-4,2012-09-05
133,São Tomé e Príncipe,240.08,240,-2,2012-09-05
134,Burundi,238.21,234,-1,2012-09-05
135,Cyprus,231.62,266,-12,2012-09-05
136,St Vincent and the Grenadines,225.31,196,7,2012-09-05
137,Puerto Rico,209.97,210,1,2012-09-05
138,Suriname,206.71,229,-3,2012-09-05
139,Grenada,205.96,198,3,2012-09-05
139,Malta,205.81,196,4,2012-09-05
141,Moldova,203.56,213,-4,2012-09-05
142,Tajikistan,195.6,202,-2,2012-09-05
142,Kazakhstan,196.5,195,3,2012-09-05
144,Nicaragua,195.32,203,-5,2012-09-05
145,Belize,188.06,236,-13,2012-09-05
146,Vietnam,182.56,183,0,2012-09-05
147,Cuba,174.86,171,2,2012-09-05
148,Syria,169.64,180,-1,2012-09-05
149,Liechtenstein,167.52,177,-1,2012-09-05
150,Philippines,167.37,167,0,2012-09-05
151,Palestine,160.86,153,1,2012-09-05
152,Yemen,154.49,154,-1,2012-09-05
153,Solomon Islands,149.79,128,6,2012-09-05
154,Faroe Islands,147.05,149,-1,2012-09-05
155,Fiji,145.59,146,0,2012-09-05
156,Malaysia,135.53,134,1,2012-09-05
157,Lesotho,135.19,109,10,2012-09-05
158,Aruba,133.76,134,-1,2012-09-05
159,Hong Kong,132.86,147,-5,2012-09-05
159,Maldives,133.17,126,2,2012-09-05
161,Singapore,128.94,125,1,2012-09-05
161,Curaçao,128.58,114,4,2012-09-05
163,Madagascar,127.25,114,2,2012-09-05
164,Samoa,123.96,93,9,2012-09-05
165,Afghanistan,122.22,122,-1,2012-09-05
166,Nepal,121.22,125,-4,2012-09-05
167,Vanuatu,113.1,142,-11,2012-09-05
168,Indonesia,110.69,128,-9,2012-09-05
169,India,104.63,106,-1,2012-09-05
170,Bangladesh,102.98,103,-1,2012-09-05
171,Guinea-Bissau,97.87,103,-2,2012-09-05
172,Tonga,86.7,87,2,2012-09-05
173,American Samoa,85,61,9,2012-09-05
174,Dominica,84.46,95,-2,2012-09-05
175,Barbados,80.57,100,-4,2012-09-05
176,Chinese Taipei,78.55,83,-1,2012-09-05
177,Pakistan,71.5,72,-1,2012-09-05
178,US Virgin Islands,70.4,70,0,2012-09-05
179,Sri Lanka,68.08,68,0,2012-09-05
180,Bahamas,66,66,0,2012-09-05
181,Cayman Islands,64.68,72,-5,2012-09-05
182,Mongolia,55.35,55,1,2012-09-05
183,Myanmar,51.87,50,1,2012-09-05
184,St Lucia,50.38,45,3,2012-09-05
185,Eritrea,45.49,45,2,2012-09-05
185,Guam,45.43,50,-1,2012-09-05
187,Somalia,43.35,43,3,2012-09-05
188,Cambodia,41.83,40,3,2012-09-05
189,British Virgin Islands,39.6,40,2,2012-09-05
190,Seychelles,38.7,44,-1,2012-09-05
190,Swaziland,38.88,64,-9,2012-09-05
190,Comoros,39.43,39,3,2012-09-05
193,Papua New Guinea,38.25,46,-7,2012-09-05
193,Laos,38.2,38,1,2012-09-05
195,Cook Islands,28.05,25,1,2012-09-05
196,Djibouti,24.1,24,2,2012-09-05
197,South Sudan,19.78,20,2,2012-09-05
197,Kyrgyz Republic,20.23,25,-1,2012-09-05
199,Andorra,15.17,15,1,2012-09-05
200,Macau,13.46,13,1,2012-09-05
200,Mauritius,13.44,38,-6,2012-09-05
202,Brunei Darussalam,4.86,5,0,2012-09-05
203,Anguilla,3.67,4,0,2012-09-05
204,Mauritania,2.58,4,-1,2012-09-05
205,Timor-Leste,1.7,2,0,2012-09-05
206,Bhutan,0,0,0,2012-09-05
206,Montserrat,0,0,0,2012-09-05
206,San Marino,0,0,0,2012-09-05
206,Turks and Caicos Islands,0,0,0,2012-09-05
1,Spain,1611.34,1617,0,2012-10-03
2,Germany,1458.51,1437,0,2012-10-03
3,Portugal,1259.11,1232,1,2012-10-03
4,Argentina,1207.95,1121,3,2012-10-03
5,England,1196.2,1274,-2,2012-10-03
6,Netherlands,1141.51,1044,2,2012-10-03
7,Uruguay,1139.67,1217,-2,2012-10-03
8,Italy,1106.24,1174,-2,2012-10-03
9,Colombia,1101.79,843,13,2012-10-03
10,Greece,1029.1,1001,1,2012-10-03
11,Croatia,1022.79,1020,-2,2012-10-03
12,Russia,1013.84,990,1,2012-10-03
13,France,1010.76,965,2,2012-10-03
14,Brazil,1000.95,996,-2,2012-10-03
15,Switzerland,982.86,847,5,2012-10-03
16,Côte d'Ivoire,951.27,912,0,2012-10-03
17,Chile,948.27,984,-3,2012-10-03
18,Denmark,944.02,1006,-8,2012-10-03
19,Mexico,924.71,845,2,2012-10-03
20,Ecuador,901.68,890,-3,2012-10-03
21,Sweden,859.29,875,-3,2012-10-03
22,Czech Republic,837.01,869,-3,2012-10-03
23,Japan,818.17,793,0,2012-10-03
24,Algeria,801.7,734,4,2012-10-03
25,Korea Republic,776.01,763,2,2012-10-03
26,Norway,763.52,682,8,2012-10-03
27,Mali,759.29,710,5,2012-10-03
28,Republic of Ireland,757.17,768,-2,2012-10-03
29,Bosnia and Herzegovina,739.91,717,1,2012-10-03
30,Belgium,722.65,626,10,2012-10-03
31,Ghana,721.62,714,0,2012-10-03
32,USA,719.79,697,1,2012-10-03
33,Serbia,706.38,624,9,2012-10-03
34,Australia,701.9,778,-9,2012-10-03
35,Slovenia,694.01,784,-11,2012-10-03
36,Turkey,689.23,678,-1,2012-10-03
37,Peru,680.81,587,14,2012-10-03
38,Paraguay,664.7,728,-9,2012-10-03
39,Venezuela,634.56,584,13,2012-10-03
40,Egypt,634.22,634,-2,2012-10-03
41,Zambia,631,624,1,2012-10-03
42,Ukraine,629.84,628,-3,2012-10-03
43,Panama,625.1,591,7,2012-10-03
44,Montenegro,623.37,606,4,2012-10-03
45,Tunisia,619.65,625,-4,2012-10-03
46,Romania,619.27,542,11,2012-10-03
47,Gabon,609.53,617,-3,2012-10-03
48,Slovakia,607.6,616,-3,2012-10-03
49,Hungary,593.13,663,-12,2012-10-03
49,Central African Republic,593.23,492,15,2012-10-03
51,Cape Verde Islands,587.02,490,14,2012-10-03
52,Jamaica,583.23,515,8,2012-10-03
53,Libya,578,666,-17,2012-10-03
54,Poland,573.01,547,2,2012-10-03
55,Bulgaria,565.32,388,34,2012-10-03
56,Scotland,555.61,610,-9,2012-10-03
57,Wales,550.95,616,-12,2012-10-03
58,IR Iran,548.77,573,-4,2012-10-03
59,Austria,528.14,598,-10,2012-10-03
60,Haiti,524.02,439,17,2012-10-03
61,Canada,515.85,454,12,2012-10-03
62,Guinea,514.57,472,7,2012-10-03
63,Nigeria,511.28,523,-5,2012-10-03
64,Armenia,502.82,575,-11,2012-10-03
65,Georgia,501.17,405,21,2012-10-03
66,Honduras,500.47,460,6,2012-10-03
67,Sierra Leone,499.37,518,-8,2012-10-03
68,Senegal,491.96,508,-6,2012-10-03
69,Estonia,484.64,572,-14,2012-10-03
70,Uzbekistan,479.12,470,0,2012-10-03
71,Cameroon,474.62,510,-10,2012-10-03
72,Bolivia,465.17,501,-9,2012-10-03
72,Costa Rica,465.08,487,-6,2012-10-03
74,Benin,452.58,468,-3,2012-10-03
75,Morocco,451.02,478,-7,2012-10-03
76,South Africa,447.76,448,-2,2012-10-03
77,Trinidad and Tobago,442.39,420,5,2012-10-03
78,El Salvador,441.23,481,-11,2012-10-03
78,Jordan,441.45,402,9,2012-10-03
80,Iraq,439.02,437,-2,2012-10-03
81,Guatemala,430.66,384,10,2012-10-03
82,Israel,422.79,446,-7,2012-10-03
83,Angola,419.38,433,-3,2012-10-03
84,Albania,414.15,410,0,2012-10-03
85,China PR,412.63,437,-7,2012-10-03
86,Korea DPR,411.03,429,-5,2012-10-03
87,Belarus,409.63,443,-11,2012-10-03
88,Finland,406.98,365,8,2012-10-03
89,Zimbabwe,396.49,358,9,2012-10-03
90,Uganda,394.37,401,-2,2012-10-03
91,Burkina Faso,391.94,406,-6,2012-10-03
92,New Zealand,390.26,366,3,2012-10-03
93,Togo,377.21,356,6,2012-10-03
94,Congo,373.5,413,-11,2012-10-03
95,Oman,370.14,376,-2,2012-10-03
96,Malawi,364.65,385,-6,2012-10-03
97,Iceland,361.83,283,21,2012-10-03
98,Liberia,357.36,310,13,2012-10-03
99,Mozambique,351.98,312,10,2012-10-03
100,Sudan,350.66,332,3,2012-10-03
100,Sudan,350.66,332,3,2012-10-03
101,Qatar,349.82,380,-9,2012-10-03
102,Dominican Republic,345.64,332,1,2012-10-03
103,Congo DR,345.44,311,7,2012-10-03
104,FYR Macedonia,334.32,364,-7,2012-10-03
105,Equatorial Guinea,327.77,324,2,2012-10-03
106,Antigua and Barbuda,324.46,340,-5,2012-10-03
107,Cyprus,321.48,232,28,2012-10-03
108,Namibia,317.59,299,7,2012-10-03
109,Lebanon,313.88,271,15,2012-10-03
110,Lithuania,311.05,290,6,2012-10-03
111,Azerbaijan,309.12,324,-4,2012-10-03
112,Kuwait,308.13,348,-12,2012-10-03
113,Saudi Arabia,303.07,328,-8,2012-10-03
113,New Caledonia,303.36,261,15,2012-10-03
115,Bahrain,290.66,308,-3,2012-10-03
116,United Arab Emirates,288.42,278,4,2012-10-03
117,Northern Ireland,287.2,257,12,2012-10-03
118,Ethiopia,284.24,303,-4,2012-10-03
118,Latvia,284.23,375,-24,2012-10-03
120,Bermuda,277.2,333,-18,2012-10-03
120,Botswana,277.23,275,3,2012-10-03
122,Guyana,275.77,276,0,2012-10-03
122,St Kitts and Nevis,275.58,306,-9,2012-10-03
124,Rwanda,272.11,278,-4,2012-10-03
125,Turkmenistan,266.08,266,2,2012-10-03
125,Chad,265.9,290,-9,2012-10-03
127,Tahiti,265.29,282,-8,2012-10-03
128,Kenya,262.21,268,-3,2012-10-03
129,Puerto Rico,244.04,210,8,2012-10-03
130,Suriname,242.95,207,8,2012-10-03
131,Gambia,242.32,257,-2,2012-10-03
132,São Tomé e Príncipe,240.08,240,1,2012-10-03
132,Tanzania,240.45,243,0,2012-10-03
134,Grenada,233.65,206,5,2012-10-03
135,Burundi,232.06,238,-1,2012-10-03
136,Tajikistan,219.71,196,6,2012-10-03
137,Niger,217.76,267,-11,2012-10-03
138,Nicaragua,209.72,195,6,2012-10-03
139,Thailand,205.78,244,-8,2012-10-03
140,Vietnam,202.74,183,6,2012-10-03
141,Solomon Islands,202.15,150,12,2012-10-03
142,Luxembourg,190.69,326,-36,2012-10-03
143,St Vincent and the Grenadines,189.5,225,-7,2012-10-03
144,Belize,187.79,188,1,2012-10-03
145,Moldova,186.68,204,-4,2012-10-03
146,Cuba,179.38,175,1,2012-10-03
147,Philippines,178.31,167,3,2012-10-03
147,Kazakhstan,177.72,196,-5,2012-10-03
149,Palestine,170.03,161,2,2012-10-03
150,Syria,169.19,170,-2,2012-10-03
151,Curaçao,166.03,129,10,2012-10-03
152,Barbados,158.17,81,23,2012-10-03
153,Malta,156.24,206,-14,2012-10-03
154,Aruba,154.37,134,4,2012-10-03
155,Liechtenstein,149.77,168,-6,2012-10-03
156,Dominica,145.67,84,18,2012-10-03
157,Yemen,140.79,154,-5,2012-10-03
158,Lesotho,135.19,135,-1,2012-10-03
158,Faroe Islands,134.65,147,-4,2012-10-03
160,Hong Kong,133.38,133,-1,2012-10-03
160,Maldives,133.17,133,-1,2012-10-03
162,Singapore,125.62,129,-1,2012-10-03
162,Malaysia,126.41,136,-6,2012-10-03
164,Samoa,123.96,124,0,2012-10-03
165,Nepal,122.69,121,1,2012-10-03
166,Afghanistan,122.22,122,-1,2012-10-03
167,Fiji,120.7,146,-12,2012-10-03
168,India,114.22,105,1,2012-10-03
169,Bangladesh,111.58,103,1,2012-10-03
170,Indonesia,110.56,111,-2,2012-10-03
171,Madagascar,105.57,127,-8,2012-10-03
172,Vanuatu,98.56,113,-5,2012-10-03
173,Guinea-Bissau,97.87,98,-2,2012-10-03
174,Tonga,86.7,87,-2,2012-10-03
175,American Samoa,85,85,-2,2012-10-03
176,Chinese Taipei,80.16,79,0,2012-10-03
177,Pakistan,71.5,72,0,2012-10-03
178,Guam,71.23,45,7,2012-10-03
179,US Virgin Islands,70.4,70,-1,2012-10-03
180,Sri Lanka,68.08,68,-1,2012-10-03
181,Bahamas,66,66,-1,2012-10-03
181,Montserrat,66,0,25,2012-10-03
183,Cayman Islands,64.68,65,-2,2012-10-03
184,Myanmar,59.92,52,-1,2012-10-03
185,St Lucia,54.51,50,-1,2012-10-03
185,Mongolia,55.35,55,-3,2012-10-03
187,Eritrea,45.49,45,-2,2012-10-03
188,Somalia,43.35,43,-1,2012-10-03
189,Cambodia,41.83,42,-1,2012-10-03
190,Comoros,39.43,39,0,2012-10-03
190,Seychelles,38.7,39,0,2012-10-03
190,Swaziland,38.88,39,0,2012-10-03
193,Laos,38.2,38,0,2012-10-03
193,Papua New Guinea,38.25,38,0,2012-10-03
195,British Virgin Islands,34.32,40,-6,2012-10-03
196,Cook Islands,28.05,28,-1,2012-10-03
197,Djibouti,24.53,24,-1,2012-10-03
198,Kyrgyz Republic,20.23,20,-1,2012-10-03
198,South Sudan,19.78,20,-1,2012-10-03
198,Macau,20.02,13,2,2012-10-03
201,Mauritius,13.44,13,-1,2012-10-03
201,Andorra,13,15,-2,2012-10-03
203,Brunei Darussalam,4.86,5,-1,2012-10-03
204,Anguilla,4.4,4,-1,2012-10-03
205,Mauritania,2.58,3,-1,2012-10-03
206,Timor-Leste,1.7,2,-1,2012-10-03
207,Bhutan,0,0,-1,2012-10-03
207,San Marino,0,0,-1,2012-10-03
207,Turks and Caicos Islands,0,0,-1,2012-10-03
1,Spain,1563.73,1611,0,2012-11-07
2,Germany,1421.18,1459,0,2012-11-07
3,Argentina,1349.44,1208,1,2012-11-07
4,Portugal,1178.13,1259,-1,2012-11-07
5,Italy,1169.3,1106,3,2012-11-07
6,England,1167.48,1196,-1,2012-11-07
7,Netherlands,1128.05,1141,-1,2012-11-07
8,Colombia,1109.96,1102,1,2012-11-07
9,Russia,1083.66,1014,3,2012-11-07
10,Croatia,1078.04,1023,1,2012-11-07
11,Uruguay,1047.22,1140,-4,2012-11-07
12,Greece,1003.73,1029,-2,2012-11-07
13,Brazil,994.25,1001,1,2012-11-07
14,Mexico,984.39,925,5,2012-11-07
15,Côte d'Ivoire,974.4,951,1,2012-11-07
16,Switzerland,966.18,983,-1,2012-11-07
17,Ecuador,951.5,902,3,2012-11-07
18,France,937.79,1011,-5,2012-11-07
19,Algeria,906.51,802,5,2012-11-07
20,Belgium,880.56,723,10,2012-11-07
21,Chile,852.64,948,-4,2012-11-07
22,Denmark,851.27,944,-4,2012-11-07
23,Sweden,826.11,859,-2,2012-11-07
24,Japan,810.36,818,-1,2012-11-07
25,Czech Republic,805.72,837,-3,2012-11-07
26,Norway,778.1,764,0,2012-11-07
27,USA,775.98,720,5,2012-11-07
28,Mali,771.61,759,-1,2012-11-07
29,Ghana,761.9,722,2,2012-11-07
30,Hungary,752.79,593,19,2012-11-07
31,Bosnia and Herzegovina,745.99,740,-2,2012-11-07
32,Korea Republic,727.66,776,-7,2012-11-07
33,Australia,718.92,702,1,2012-11-07
34,Montenegro,691.32,623,10,2012-11-07
35,Paraguay,689.69,665,3,2012-11-07
36,Republic of Ireland,681.78,757,-8,2012-11-07
37,Romania,669.01,619,9,2012-11-07
38,Turkey,639.34,689,-2,2012-11-07
39,Zambia,632.55,631,2,2012-11-07
40,Egypt,627.41,634,0,2012-11-07
40,Bulgaria,626.92,565,15,2012-11-07
42,Serbia,625.81,706,-9,2012-11-07
43,Slovakia,618.68,608,5,2012-11-07
44,Peru,611.08,681,-7,2012-11-07
44,IR Iran,610.97,549,14,2012-11-07
46,Panama,609.46,625,-3,2012-11-07
46,Tunisia,608.96,620,-1,2012-11-07
48,Venezuela,599.68,635,-9,2012-11-07
49,Slovenia,593.22,694,-14,2012-11-07
50,Jamaica,585.95,583,2,2012-11-07
51,Bolivia,584.81,465,21,2012-11-07
52,Central African Republic,581.08,593,-3,2012-11-07
52,Gabon,580.71,610,-5,2012-11-07
54,Poland,578.62,573,0,2012-11-07
55,Ukraine,574.85,630,-13,2012-11-07
56,Honduras,571.81,500,10,2012-11-07
57,Haiti,552.67,524,3,2012-11-07
57,Nigeria,553.03,511,6,2012-11-07
59,Libya,545.26,578,-6,2012-11-07
60,Canada,525.51,516,1,2012-11-07
61,Sierra Leone,520.8,499,6,2012-11-07
62,Cameroon,520.42,475,9,2012-11-07
63,Cape Verde Islands,510.89,587,-12,2012-11-07
64,Costa Rica,509.4,465,8,2012-11-07
65,Georgia,499.26,501,0,2012-11-07
66,Wales,497.32,551,-9,2012-11-07
67,Albania,495.87,414,17,2012-11-07
68,Austria,492.47,528,-9,2012-11-07
69,Uzbekistan,490.5,479,1,2012-11-07
70,Scotland,488.43,556,-14,2012-11-07
71,Guinea,485.17,515,-9,2012-11-07
72,Morocco,482.35,451,3,2012-11-07
73,Togo,479.38,377,20,2012-11-07
74,Belarus,478.45,410,13,2012-11-07
75,Senegal,470.98,492,-7,2012-11-07
76,Guatemala,466.64,431,5,2012-11-07
77,Benin,457.11,453,-3,2012-11-07
78,Israel,452.13,423,4,2012-11-07
79,Angola,446.45,419,4,2012-11-07
79,Trinidad and Tobago,446.3,442,-2,2012-11-07
81,Korea DPR,445.2,411,5,2012-11-07
82,Armenia,443.58,503,-18,2012-11-07
83,FYR Macedonia,430.89,334,21,2012-11-07
84,Estonia,430.29,485,-15,2012-11-07
84,South Africa,430.18,448,-8,2012-11-07
86,Uganda,427.77,394,4,2012-11-07
86,Oman,427.63,370,9,2012-11-07
88,China PR,424.17,413,-3,2012-11-07
89,Burkina Faso,423.18,392,2,2012-11-07
90,Jordan,419.69,441,-12,2012-11-07
91,Finland,410.77,407,-3,2012-11-07
92,Dominican Republic,405.58,346,10,2012-11-07
93,New Zealand,403.76,390,-1,2012-11-07
94,El Salvador,401.75,441,-16,2012-11-07
95,Equatorial Guinea,396.83,328,10,2012-11-07
96,Iceland,391.71,362,1,2012-11-07
97,Iraq,390.17,439,-17,2012-11-07
98,Zimbabwe,382.88,396,-9,2012-11-07
99,Congo DR,360.38,345,4,2012-11-07
100,Northern Ireland,356.14,287,17,2012-11-07
101,Malawi,337.18,365,-5,2012-11-07
102,Sudan,333.08,351,-2,2012-11-07
102,Sudan,333.08,351,-2,2012-11-07
102,Ethiopia,332.58,284,16,2012-11-07
104,New Caledonia,330.08,303,9,2012-11-07
104,Qatar,330.35,350,-3,2012-11-07
106,St Kitts and Nevis,326.8,276,16,2012-11-07
107,Niger,324.12,218,30,2012-11-07
108,Latvia,322.23,284,10,2012-11-07
109,United Arab Emirates,319.58,288,7,2012-11-07
110,Mozambique,318.42,352,-11,2012-11-07
