rank;country_full;total_points;previous_points;rank_change;rank_date
65;Panama;528.22;549;-3;06/08/2015
66;Serbia;522.66;662;-23;06/08/2015
67;Bolivia;514.9;511;-1;06/08/2015
68;Norway;494.98;495;-1;06/08/2015
69;Bulgaria;489.06;489;-1;06/08/2015
70;United Arab Emirates;484.32;487;-1;06/08/2015
71;Burkina Faso;481.56;481;1;06/08/2015
72;South Africa;477.93;483;-2;06/08/2015
73;Zambia;464.74;482;-2;06/08/2015
74;Uganda;462.92;467;-1;06/08/2015
75;Faroe Islands;455.95;456;-1;06/08/2015
76;Uzbekistan;452.31;453;-1;06/08/2015
77;Montenegro;422.9;423;4;06/08/2015
78;Estonia;420.41;420;4;06/08/2015
79;China PR;415.5;436;-2;06/08/2015
80;Togo;414.98;415;3;06/08/2015
81;Honduras;408.74;427;-1;06/08/2015
82;Cyprus;390.79;391;3;06/08/2015
82;Morocco;390.52;394;2;06/08/2015
84;Haiti;386.63;428;-5;06/08/2015
85;Iraq;386.12;382;1;06/08/2015
86;Latvia;376.61;377;1;06/08/2015
87;Sudan;374.8;371;3;06/08/2015
88;Armenia;372.8;373;1;06/08/2015
89;Angola;371.46;355;3;06/08/2015
89;Finland;371.05;371;1;06/08/2015
91;Rwanda;369.41;433;-13;06/08/2015
92;Jordan;357.45;355;0;06/08/2015
93;Saudi Arabia;350.74;355;-1;06/08/2015
94;Libya;345.36;345;2;06/08/2015
95;Qatar;344.45;345;1;06/08/2015
96;Belarus;341.31;341;4;06/08/2015
97;Mozambique;338.74;354;-2;06/08/2015
98;Malawi;335.28;302;10;06/08/2015
99;Ethiopia;329.84;333;2;06/08/2015
99;Oman;329.53;329;3;06/08/2015
101;Canada;323.34;328;2;06/08/2015
102;Niger;311.54;345;-6;06/08/2015
103;FYR Macedonia;310.72;311;2;06/08/2015
104;Sierra Leone;303.68;300;7;06/08/2015
105;Antigua and Barbuda;303.41;303;2;06/08/2015
106;Azerbaijan;301.73;302;2;06/08/2015
107;Lithuania;301.06;301;3;06/08/2015
108;Zimbabwe;299.36;290;4;06/08/2015
108;Guatemala;299.13;311;-3;06/08/2015
110;El Salvador;289.11;374;-22;06/08/2015
111;Namibia;284.49;276;3;06/08/2015
112;Bahrain;281.94;282;1;06/08/2015
113;Mauritania;273.03;224;15;06/08/2015
114;Benin;268.53;345;-18;06/08/2015
115;St Vincent and the Grenadines;268.36;268;0;06/08/2015
116;Kenya;265.74;263;0;06/08/2015
117;Syria;259.16;262;0;06/08/2015
118;Palestine;254.87;255;1;06/08/2015
119;St Kitts and Nevis;254.32;254;1;06/08/2015
119;Cuba;253.65;313;-15;06/08/2015
121;Botswana;253.17;254;-1;06/08/2015
122;Madagascar;251.37;250;0;06/08/2015
123;Belize;242;257;-5;06/08/2015
124;Korea DPR;240.07;222;5;06/08/2015
125;Philippines;239.17;236;-1;06/08/2015
126;Kuwait;237.37;242;-3;06/08/2015
127;Moldova;235.68;236;-3;06/08/2015
128;Lesotho;229.02;217;3;06/08/2015
129;Dominican Republic;224.12;227;-3;06/08/2015
130;Lebanon;223.42;218;0;06/08/2015
131;St Lucia;220.07;225;-4;06/08/2015
132;Swaziland;218.41;206;6;06/08/2015
132;Burundi;217.8;217;-1;06/08/2015
134;Afghanistan;212.14;212;0;06/08/2015
135;Bermuda;209.35;209;1;06/08/2015
135;New Zealand;208.76;209;1;06/08/2015
137;Aruba;200.86;211;-2;06/08/2015
138;Barbados;197.82;198;3;06/08/2015
139;Thailand;197.07;199;1;06/08/2015
140;Tanzania;193.95;200;-1;06/08/2015
141;Kazakhstan;192.63;193;1;06/08/2015
142;Gambia;191.44;188;1;06/08/2015
142;Guinea-Bissau;191.16;213;-9;06/08/2015
144;Nicaragua;188.24;188;-1;06/08/2015
145;Luxembourg;186.98;187;1;06/08/2015
146;Guam;185.16;163;8;06/08/2015
147;Liechtenstein;181.6;182;0;06/08/2015
148;Curaçao;172.88;174;1;06/08/2015
149;Turkmenistan;172.04;167;3;06/08/2015
150;Puerto Rico;169.46;169;0;06/08/2015
151;Hong Kong;168.14;163;3;06/08/2015
152;Guyana;166.52;155;7;06/08/2015
153;Vietnam;166.29;188;-10;06/08/2015
154;Georgia;165.49;165;-1;06/08/2015
155;Singapore;161.65;169;-5;06/08/2015
156;Kyrgyz Republic;159.82;160;1;06/08/2015
156;India;159.8;161;0;06/08/2015
158;Tajikistan;159.19;181;-10;06/08/2015
159;Malta;156.97;157;-1;06/08/2015
160;Grenada;152.55;153;0;06/08/2015
161;Liberia;150.46;152;0;06/08/2015
162;Myanmar;141.99;145;0;06/08/2015
163;Timor-Leste;130.44;130;2;06/08/2015
164;Bhutan;127.5;128;2;06/08/2015
165;Suriname;124.48;141;-2;06/08/2015
165;Indonesia;124.37;134;-1;06/08/2015
167;New Caledonia;117.98;118;0;06/08/2015
168;Malaysia;116.14;117;0;06/08/2015
169;Central African Republic;110.56;111;1;06/08/2015
170;Bangladesh;102.35;115;-1;06/08/2015
171;Pakistan;101.39;101;1;06/08/2015
172;Chad;100.12;100;1;06/08/2015
173;Dominica;97.59;98;1;06/08/2015
174;Yemen;96.4;104;-3;06/08/2015
175;Maldives;89.59;87;1;06/08/2015
176;US Virgin Islands;87.98;97;-1;06/08/2015
177;Laos;85.63;86;0;06/08/2015
178;Montserrat;74.05;74;0;06/08/2015
179;Chinese Taipei;72.1;72;0;06/08/2015
180;Cambodia;66.36;66;1;06/08/2015
181;Mauritius;62.71;71;-1;06/08/2015
182;Sri Lanka;61.7;62;1;06/08/2015
183;Brunei Darussalam;61.02;61;1;06/08/2015
184;Nepal;56.82;60;1;06/08/2015
185;Seychelles;56.25;52;1;06/08/2015
186;Comoros;49.86;51;1;06/08/2015
186;Tahiti;49.55;50;2;06/08/2015
188;Macau;49.07;66;-7;06/08/2015
189;São Tomé e Príncipe;48.02;48;0;06/08/2015
189;Cayman Islands;47.78;48;0;06/08/2015
191;Solomon Islands;47.11;44;0;06/08/2015
192;San Marino;39.6;40;0;06/08/2015
193;Turks and Caicos Islands;33;33;0;06/08/2015
194;British Virgin Islands;26.53;27;0;06/08/2015
195;South Sudan;22.45;24;0;06/08/2015
196;Vanuatu;20.06;17;1;06/08/2015
197;Samoa;18.59;19;-1;06/08/2015
198;Tonga;17;17;-1;06/08/2015
198;Fiji;17;16;1;06/08/2015
200;American Samoa;12.14;12;1;06/08/2015
201;Papua New Guinea;9.21;9;1;06/08/2015
201;Andorra;8.53;9;1;06/08/2015
203;Eritrea;7.57;8;1;06/08/2015
204;Mongolia;6.45;6;1;06/08/2015
204;Somalia;5.59;6;1;06/08/2015
206;Djibouti;4.3;4;1;06/08/2015
206;Cook Islands;3.54;4;1;06/08/2015
208;Bahamas;0;13;-8;06/08/2015
208;Anguilla;0;0;1;06/08/2015
1;Argentina;1441.79;1425;0;03/09/2015
2;Belgium;1268.57;1244;0;03/09/2015
3;Germany;1248.04;1226;0;03/09/2015
4;Colombia;1223.54;1218;0;03/09/2015
5;Brazil;1208.79;1186;0;03/09/2015
6;Portugal;1185.95;1177;0;03/09/2015
7;Romania;1175.75;1166;0;03/09/2015
8;Chile;1148.8;1124;2;03/09/2015
9;Wales;1145.58;1155;0;03/09/2015
10;England;1142.82;1157;-2;03/09/2015
11;Spain;1121.65;1110;0;03/09/2015
12;Netherlands;1053.99;1032;0;03/09/2015
13;Austria;1038.24;1016;1;03/09/2015
14;Croatia;1037.35;1023;-1;03/09/2015
15;Slovakia;1013.34;1016;-1;03/09/2015
16;Italy;1012.06;1001;0;03/09/2015
17;Switzerland;1011.45;997;0;03/09/2015
18;Uruguay;1001.71;988;0;03/09/2015
19;Algeria;954.98;941;0;03/09/2015
20;Czech Republic;940.16;933;0;03/09/2015
21;Côte d'Ivoire;923.91;912;0;03/09/2015
22;Denmark;900.76;876;3;03/09/2015
23;Iceland;893.65;877;1;03/09/2015
24;France;893.18;882;-1;03/09/2015
25;Albania;877.59;888;-3;03/09/2015
26;Mexico;847.89;838;0;03/09/2015
27;Ghana;826.77;827;0;03/09/2015
28;USA;822.57;816;1;03/09/2015
29;Ukraine;812.47;791;1;03/09/2015
30;Bosnia and Herzegovina;810.61;819;-2;03/09/2015
31;Scotland;788.8;774;1;03/09/2015
32;Russia;780.24;782;-1;03/09/2015
33;Tunisia;774.32;768;1;03/09/2015
34;Ecuador;764.18;758;2;03/09/2015
34;Poland;764.09;769;-1;03/09/2015
36;Sweden;756.27;752;1;03/09/2015
37;Hungary;740.15;763;-2;03/09/2015
38;Senegal;734.09;722;1;03/09/2015
39;Costa Rica;730.69;728;-1;03/09/2015
40;IR Iran;716.13;718;1;03/09/2015
41;Northern Ireland;686.61;721;-1;03/09/2015
42;Congo;671.5;666;1;03/09/2015
42;Cameroon;670.79;667;0;03/09/2015
44;Greece;656.59;661;0;03/09/2015
45;Slovenia;653.12;626;1;03/09/2015
46;Israel;635.13;620;1;03/09/2015
46;Turkey;634.73;627;-1;03/09/2015
48;Peru;628.06;612;1;03/09/2015
49;Egypt;618.55;606;3;03/09/2015
50;Venezuela;612.5;617;-2;03/09/2015
51;Republic of Ireland;604.72;608;-1;03/09/2015
52;Jamaica;601.66;596;3;03/09/2015
53;Nigeria;599;601;0;03/09/2015
54;Trinidad and Tobago;593.91;595;2;03/09/2015
55;Paraguay;591.87;588;3;03/09/2015
56;Cape Verde Islands;588.77;608;-6;03/09/2015
57;Korea Republic;573.66;599;-3;03/09/2015
58;Japan;569.51;595;-2;03/09/2015
59;Panama;550.69;528;6;03/09/2015
60;Mali;550.28;545;3;03/09/2015
61;Australia;547.63;551;0;03/09/2015
62;Equatorial Guinea;546.23;546;0;03/09/2015
63;Gabon;535.42;544;1;03/09/2015
63;Guinea;535.04;552;-3;03/09/2015
65;Congo DR;529.43;555;-6;03/09/2015
66;Serbia;528.25;523;0;03/09/2015
67;Bolivia;520.58;515;0;03/09/2015
68;Bulgaria;502.53;489;1;03/09/2015
69;Norway;495.76;495;-1;03/09/2015
70;United Arab Emirates;483.58;484;0;03/09/2015
71;Uganda;477.53;463;3;03/09/2015
72;South Africa;468.55;478;0;03/09/2015
73;Burkina Faso;467.73;482;-2;03/09/2015
74;Zambia;464.3;465;-1;03/09/2015
75;Faroe Islands;458.79;456;0;03/09/2015
76;Uzbekistan;453.28;452;0;03/09/2015
77;Montenegro;429.78;423;0;03/09/2015
78;Rwanda;426.2;369;13;03/09/2015
79;Togo;417.95;415;1;03/09/2015
80;Estonia;405.19;420;-2;03/09/2015
81;Honduras;403.8;409;0;03/09/2015
82;Iraq;399.33;386;3;03/09/2015
83;Armenia;393.93;373;5;03/09/2015
84;China PR;393.34;416;-5;03/09/2015
85;Morocco;391.22;391;-3;03/09/2015
86;Cyprus;386.27;391;-4;03/09/2015
87;Haiti;385.38;387;-3;03/09/2015
88;Angola;381.11;371;1;03/09/2015
89;Sudan;377.14;375;-2;03/09/2015
90;Latvia;365.53;377;-4;03/09/2015
91;Jordan;355.73;357;1;03/09/2015
92;Finland;351.08;371;-3;03/09/2015
93;Saudi Arabia;349.52;351;0;03/09/2015
94;Qatar;347.41;344;1;03/09/2015
95;Mozambique;340.14;339;2;03/09/2015
96;Malawi;336.15;335;2;03/09/2015
97;Belarus;335.48;341;-1;03/09/2015
98;Libya;333.46;345;-4;03/09/2015
98;Guatemala;332.79;299;10;03/09/2015
100;Oman;329.32;330;-1;03/09/2015
101;Niger;326.37;312;1;03/09/2015
102;Canada;319.42;323;-1;03/09/2015
103;Ethiopia;313.01;330;-4;03/09/2015
104;FYR Macedonia;305.19;311;-1;03/09/2015
105;Antigua and Barbuda;304.21;303;0;03/09/2015
105;Sierra Leone;303.68;304;-1;03/09/2015
107;El Salvador;299.73;289;3;03/09/2015
108;Zimbabwe;298.49;299;0;03/09/2015
109;Lithuania;293.9;301;-2;03/09/2015
110;Azerbaijan;291.32;302;-4;03/09/2015
111;Namibia;284.49;284;0;03/09/2015
112;Bahrain;280.58;282;0;03/09/2015
113;Cuba;279.67;254;6;03/09/2015
114;Mauritania;273.03;273;-1;03/09/2015
115;Benin;268.53;269;-1;03/09/2015
116;Kenya;268.49;266;0;03/09/2015
116;St Vincent and the Grenadines;268.17;268;-1;03/09/2015
118;Botswana;266.22;253;3;03/09/2015
119;Palestine;256.17;255;-1;03/09/2015
119;St Kitts and Nevis;256.08;254;0;03/09/2015
121;Madagascar;251.37;251;1;03/09/2015
121;Syria;251.16;259;-4;03/09/2015
123;Dominican Republic;247.53;224;6;03/09/2015
124;Moldova;244.79;236;3;03/09/2015
125;Philippines;241.1;239;0;03/09/2015
126;Korea DPR;237.15;240;-2;03/09/2015
127;Kuwait;235.14;237;-1;03/09/2015
128;Lesotho;227.47;229;0;03/09/2015
128;Belize;227.13;242;-5;03/09/2015
130;Afghanistan;225.59;212;4;03/09/2015
131;St Lucia;222.01;220;0;03/09/2015
132;Bermuda;220.44;209;3;03/09/2015
133;Lebanon;219.4;223;-3;03/09/2015
134;Burundi;217.8;218;-2;03/09/2015
135;Swaziland;212.68;218;-3;03/09/2015
136;New Zealand;208.76;209;-1;03/09/2015
137;Thailand;201.22;197;2;03/09/2015
137;Aruba;200.86;201;0;03/09/2015
139;Nicaragua;198.4;188;5;03/09/2015
140;Tanzania;194.52;194;0;03/09/2015
141;Luxembourg;193.58;187;4;03/09/2015
142;Guinea-Bissau;191.16;191;0;03/09/2015
143;Gambia;188.82;191;-1;03/09/2015
144;Barbados;185.71;198;-6;03/09/2015
145;Kazakhstan;183.72;193;-4;03/09/2015
146;Guam;181.74;185;0;03/09/2015
147;Georgia;180.13;165;7;03/09/2015
148;Curaçao;178.09;173;0;03/09/2015
149;Turkmenistan;172.04;172;0;03/09/2015
150;Liechtenstein;171.1;182;-3;03/09/2015
151;Hong Kong;169.04;168;0;03/09/2015
152;Vietnam;166.29;166;1;03/09/2015
152;Puerto Rico;166.03;169;-2;03/09/2015
154;Guyana;164.54;167;-2;03/09/2015
155;Kyrgyz Republic;159.82;160;1;03/09/2015
155;India;159.61;160;1;03/09/2015
157;Singapore;159.46;162;-2;03/09/2015
158;Grenada;155.15;153;2;03/09/2015
158;Tajikistan;154.69;159;0;03/09/2015
160;Liberia;154.24;150;1;03/09/2015
160;Malta;153.86;157;-1;03/09/2015
162;Myanmar;141.99;142;0;03/09/2015
163;Timor-Leste;130.44;130;0;03/09/2015
164;Bhutan;127.5;128;0;03/09/2015
165;Indonesia;121.41;124;0;03/09/2015
166;New Caledonia;120.03;118;1;03/09/2015
166;Suriname;119.99;124;-1;03/09/2015
168;Central African Republic;118.46;111;1;03/09/2015
169;Malaysia;114.6;116;-1;03/09/2015
170;Pakistan;105.31;101;1;03/09/2015
171;Chad;100.12;100;1;03/09/2015
172;Dominica;97.59;98;1;03/09/2015
173;Bangladesh;95.19;102;-3;03/09/2015
174;Laos;91.94;86;3;03/09/2015
175;Yemen;89.92;96;-1;03/09/2015
176;US Virgin Islands;87.98;88;0;03/09/2015
177;Maldives;82.14;90;-2;03/09/2015
178;Montserrat;74.05;74;0;03/09/2015
179;Chinese Taipei;72.1;72;0;03/09/2015
180;Cambodia;66.05;66;0;03/09/2015
181;Fiji;64.36;17;17;03/09/2015
182;Tahiti;61.1;50;4;03/09/2015
182;Brunei Darussalam;61.02;61;1;03/09/2015
184;Sri Lanka;58.66;62;-2;03/09/2015
185;Mauritius;55.83;63;-4;03/09/2015
185;Nepal;55.7;57;-1;03/09/2015
187;Macau;49.07;49;1;03/09/2015
187;Cayman Islands;48.84;48;2;03/09/2015
187;Solomon Islands;48.7;47;4;03/09/2015
190;Comoros;48.43;50;-4;03/09/2015
190;São Tomé e Príncipe;48.02;48;-1;03/09/2015
192;Seychelles;43;56;-7;03/09/2015
193;San Marino;39.6;40;-1;03/09/2015
194;Turks and Caicos Islands;33;33;-1;03/09/2015
195;British Virgin Islands;26.53;27;-1;03/09/2015
196;Samoa;24.79;19;1;03/09/2015
197;Vanuatu;22.98;20;-1;03/09/2015
198;South Sudan;22.45;22;-3;03/09/2015
199;Tonga;17;17;-1;03/09/2015
199;American Samoa;17;12;1;03/09/2015
201;Eritrea;7.57;8;2;03/09/2015
202;Mongolia;6.45;6;2;03/09/2015
202;Andorra;5.92;9;-1;03/09/2015
202;Somalia;5.59;6;2;03/09/2015
205;Djibouti;4.3;4;1;03/09/2015
205;Cook Islands;4.25;4;1;03/09/2015
205;Papua New Guinea;4.25;9;-4;03/09/2015
208;Anguilla;0;0;0;03/09/2015
208;Bahamas;0;0;0;03/09/2015
1;Argentina;1419.28;1442;0;01/10/2015
2;Germany;1400.75;1248;1;01/10/2015
3;Belgium;1387.09;1269;-1;01/10/2015
4;Portugal;1234.79;1186;2;01/10/2015
5;Colombia;1227.66;1224;-1;01/10/2015
6;Spain;1223.38;1122;5;01/10/2015
7;Brazil;1204.37;1209;-2;01/10/2015
8;Wales;1195.41;1146;1;01/10/2015
9;Chile;1176.72;1149;-1;01/10/2015
10;England;1160.67;1143;0;01/10/2015
11;Austria;1099.62;1038;2;01/10/2015
12;Switzerland;1043.7;1011;5;01/10/2015
13;Romania;1041.93;1176;-6;01/10/2015
14;Netherlands;1004.3;1054;-2;01/10/2015
15;Czech Republic;982.72;940;5;01/10/2015
16;Croatia;964.89;1037;-2;01/10/2015
17;Italy;962.22;1012;-1;01/10/2015
18;Slovakia;935.5;1013;-3;01/10/2015
19;Algeria;926.8;955;0;01/10/2015
20;Uruguay;919.44;1002;-2;01/10/2015
21;Côte d'Ivoire;916.44;924;0;01/10/2015
22;France;899.14;893;2;01/10/2015
23;Iceland;881.53;894;0;01/10/2015
24;Ukraine;874.26;812;5;01/10/2015
25;Ghana;848.52;827;2;01/10/2015
26;Russia;845.37;780;6;01/10/2015
27;Mexico;842.27;848;-1;01/10/2015
28;Denmark;835.05;901;-6;01/10/2015
29;USA;807.02;823;-1;01/10/2015
30;Bosnia and Herzegovina;787.17;811;0;01/10/2015
31;Ecuador;764.86;764;3;01/10/2015
32;Albania;754.9;878;-7;01/10/2015
33;Hungary;740.89;740;4;01/10/2015
34;Norway;738.68;496;35;01/10/2015
35;Northern Ireland;723.51;687;6;01/10/2015
36;Tunisia;722.25;774;-3;01/10/2015
37;Turkey;716.79;635;9;01/10/2015
38;Senegal;713.43;734;0;01/10/2015
39;IR Iran;703.03;716;1;01/10/2015
40;Scotland;701.74;789;-9;01/10/2015
41;Cape Verde Islands;701.26;589;15;01/10/2015
42;Costa Rica;691.38;731;-3;01/10/2015
43;Poland;679.79;764;-9;01/10/2015
44;Greece;676.21;657;0;01/10/2015
45;Sweden;671.74;756;-9;01/10/2015
46;Slovenia;662;653;-1;01/10/2015
47;Israel;659.35;635;-1;01/10/2015
48;Cameroon;639.54;671;-6;01/10/2015
49;Congo;636.06;671;-7;01/10/2015
50;Peru;623.33;628;-2;01/10/2015
51;Egypt;619.53;619;-2;01/10/2015
52;Nigeria;600.33;599;1;01/10/2015
53;Korea Republic;590.42;574;4;01/10/2015
54;Republic of Ireland;586.52;605;-3;01/10/2015
55;Guinea;582.24;535;8;01/10/2015
55;Japan;581.87;570;3;01/10/2015
57;Jamaica;575.71;602;-5;01/10/2015
58;Australia;567.14;548;3;01/10/2015
59;Trinidad and Tobago;564.03;594;-5;01/10/2015
60;Congo DR;563.47;529;5;01/10/2015
61;Paraguay;551.81;592;-6;01/10/2015
62;Mali;545.78;550;-2;01/10/2015
63;Serbia;537.57;528;3;01/10/2015
64;Finland;533.61;351;28;01/10/2015
65;Gabon;529.05;535;-2;01/10/2015
65;Panama;528.81;551;-6;01/10/2015
67;Equatorial Guinea;510.42;546;-5;01/10/2015
67;Bolivia;509.79;521;0;01/10/2015
69;Venezuela;501.49;613;-19;01/10/2015
70;United Arab Emirates;490.91;484;0;01/10/2015
71;Zambia;486.52;464;3;01/10/2015
72;Montenegro;469.54;430;5;01/10/2015
73;South Africa;465.12;469;-1;01/10/2015
74;Uzbekistan;464.49;453;2;01/10/2015
75;Uganda;455.06;478;-4;01/10/2015
76;Burkina Faso;426.82;468;-3;01/10/2015
77;Haiti;417.56;385;10;01/10/2015
78;Bulgaria;413.68;503;-10;01/10/2015
79;Togo;410.57;418;0;01/10/2015
80;Morocco;407.09;391;5;01/10/2015
81;China PR;405.34;393;3;01/10/2015
82;Guatemala;401.07;333;16;01/10/2015
83;Antigua and Barbuda;400.43;304;22;01/10/2015
84;Sudan;398.53;377;5;01/10/2015
85;Iraq;396.18;399;-3;01/10/2015
85;Faroe Islands;395.68;459;-10;01/10/2015
87;Estonia;387.65;405;-7;01/10/2015
88;Saudi Arabia;383.74;350;5;01/10/2015
89;Mauritania;379.29;273;25;01/10/2015
89;Honduras;378.66;404;-8;01/10/2015
91;Armenia;377.38;394;-8;01/10/2015
92;Qatar;365.16;347;2;01/10/2015
93;Rwanda;363.84;426;-15;01/10/2015
94;El Salvador;362.84;300;13;01/10/2015
95;Liberia;360.45;154;65;01/10/2015
95;Nicaragua;359.98;198;44;01/10/2015
97;Angola;352.6;381;-9;01/10/2015
98;Belarus;349.97;335;-1;01/10/2015
99;Jordan;347.93;356;-8;01/10/2015
100;Benin;341.04;269;15;01/10/2015
101;Malawi;338.76;336;-5;01/10/2015
102;Oman;338.06;329;-2;01/10/2015
103;Latvia;334.94;366;-13;01/10/2015
104;Canada;333.32;319;-2;01/10/2015
105;Azerbaijan;328.23;291;5;01/10/2015
105;Libya;328.08;333;-7;01/10/2015
107;Mozambique;326.65;340;-12;01/10/2015
108;Ethiopia;315.47;313;-5;01/10/2015
109;Zimbabwe;312.61;298;-1;01/10/2015
110;Georgia;307.53;180;37;01/10/2015
111;Botswana;305.21;266;7;01/10/2015
112;St Kitts and Nevis;302.73;256;7;01/10/2015
113;Burundi;302.08;218;21;01/10/2015
114;Cyprus;299.95;386;-28;01/10/2015
115;Aruba;299.27;201;22;01/10/2015
116;Lithuania;297.88;294;-7;01/10/2015
117;Cuba;294.26;280;-4;01/10/2015
118;Belize;292.4;227;10;01/10/2015
119;Dominican Republic;290.17;248;4;01/10/2015
120;Niger;286.81;326;-19;01/10/2015
121;Sierra Leone;285.79;304;-16;01/10/2015
122;St Vincent and the Grenadines;284.31;268;-6;01/10/2015
123;Syria;283.16;251;-2;01/10/2015
123;Bahrain;282.86;281;-11;01/10/2015
125;Namibia;274.32;284;-14;01/10/2015
126;Central African Republic;271.38;118;42;01/10/2015
127;Madagascar;262.38;251;-6;01/10/2015
128;Kuwait;260.39;235;-1;01/10/2015
129;Korea DPR;252.02;237;-3;01/10/2015
130;Palestine;246.01;256;-11;01/10/2015
131;Kenya;245.11;268;-15;01/10/2015
132;FYR Macedonia;239.44;305;-28;01/10/2015
132;Moldova;238.51;245;-8;01/10/2015
134;Philippines;238.1;241;-9;01/10/2015
135;Swaziland;224.1;213;0;01/10/2015
136;Tanzania;217.53;195;4;01/10/2015
137;Guyana;209.86;165;17;01/10/2015
138;Bermuda;209.35;220;-6;01/10/2015
139;St Lucia;208.26;222;-8;01/10/2015
140;Lebanon;201.23;219;-7;01/10/2015
140;Lesotho;200.63;227;-12;01/10/2015
142;Kazakhstan;199.03;184;3;01/10/2015
142;Luxembourg;198.68;194;-1;01/10/2015
144;South Sudan;198.4;22;54;01/10/2015
145;Thailand;196.12;201;-8;01/10/2015
146;Kyrgyz Republic;195.44;160;9;01/10/2015
147;Guinea-Bissau;192.68;191;-5;01/10/2015
148;New Zealand;187.52;209;-12;01/10/2015
149;Vietnam;186.7;166;3;01/10/2015
150;Afghanistan;183.06;226;-20;01/10/2015
150;Guam;182.54;182;-4;01/10/2015
152;Curaçao;180.69;178;-4;01/10/2015
153;Hong Kong;179.76;169;-2;01/10/2015
154;Barbados;174.89;186;-10;01/10/2015
155;Turkmenistan;172.04;172;-6;01/10/2015
156;Liechtenstein;170.1;171;-6;01/10/2015
157;Singapore;164.49;159;0;01/10/2015
157;Malta;164.24;154;3;01/10/2015
159;Grenada;158.79;155;-1;01/10/2015
160;Tajikistan;155.59;155;-2;01/10/2015
161;Gambia;154.37;189;-18;01/10/2015
162;Samoa;152.29;25;34;01/10/2015
163;Myanmar;146.91;142;-1;01/10/2015
164;American Samoa;144.5;17;35;01/10/2015
165;Puerto Rico;134.1;166;-13;01/10/2015
166;Cook Islands;131.75;4;39;01/10/2015
167;India;128.2;160;-12;01/10/2015
168;Mauritius;123.41;56;17;01/10/2015
169;New Caledonia;120.03;120;-3;01/10/2015
170;Timor-Leste;117.67;130;-7;01/10/2015
171;Malaysia;111.31;115;-2;01/10/2015
171;Indonesia;110.94;121;-6;01/10/2015
173;Bhutan;106.25;128;-9;01/10/2015
174;Dominica;101.51;98;-2;01/10/2015
175;Chad;100.12;100;-4;01/10/2015
176;Maldives;95.53;82;1;01/10/2015
177;Pakistan;89.29;105;-7;01/10/2015
178;US Virgin Islands;87.98;88;-2;01/10/2015
179;Laos;85.03;92;-5;01/10/2015
180;Yemen;81.97;90;-5;01/10/2015
181;Suriname;79.1;120;-15;01/10/2015
182;Bangladesh;76.64;95;-9;01/10/2015
183;Chinese Taipei;69.17;72;-4;01/10/2015
184;Seychelles;67.46;43;8;01/10/2015
184;Montserrat;67.45;74;-6;01/10/2015
186;Cambodia;66.05;66;-6;01/10/2015
187;Brunei Darussalam;61.02;61;-5;01/10/2015
188;Tahiti;60.02;61;-6;01/10/2015
189;Fiji;59.5;64;-8;01/10/2015
190;Nepal;50.91;56;-5;01/10/2015
191;Sri Lanka;48.98;59;-7;01/10/2015
191;Cayman Islands;48.84;49;-4;01/10/2015
193;Comoros;48.43;48;-3;01/10/2015
193;Macau;48.35;49;-6;01/10/2015
193;São Tomé e Príncipe;48.02;48;-3;01/10/2015
196;San Marino;34.65;40;-3;01/10/2015
197;Turks and Caicos Islands;33;33;-3;01/10/2015
197;Solomon Islands;32.97;49;-10;01/10/2015
199;British Virgin Islands;26.53;27;-4;01/10/2015
200;Tonga;17;17;-1;01/10/2015
201;Vanuatu;12.75;23;-4;01/10/2015
202;Eritrea;7.57;8;-1;01/10/2015
203;Mongolia;6.45;6;-1;01/10/2015
203;Somalia;5.59;6;-1;01/10/2015
205;Andorra;5.49;6;-3;01/10/2015
206;Djibouti;4.3;4;-1;01/10/2015
206;Papua New Guinea;4.25;4;-1;01/10/2015
208;Anguilla;0;0;0;01/10/2015
208;Bahamas;0;0;0;01/10/2015
1;Belgium;1439.6;1387;2;05/11/2015
2;Germany;1388.4;1401;0;05/11/2015
3;Argentina;1382.86;1419;-2;05/11/2015
4;Portugal;1364.3;1235;0;05/11/2015
5;Chile;1288.47;1177;4;05/11/2015
6;Spain;1286.53;1223;0;05/11/2015
7;Colombia;1232.88;1228;-2;05/11/2015
8;Brazil;1207.69;1204;-1;05/11/2015
9;England;1179.13;1161;1;05/11/2015
10;Austria;1130.47;1100;1;05/11/2015
11;Switzerland;1072.64;1044;1;05/11/2015
12;Uruguay;1050.6;919;8;05/11/2015
13;Italy;1040.28;962;4;05/11/2015
14;Romania;1039.07;1042;-1;05/11/2015
15;Wales;1031.83;1195;-7;05/11/2015
16;Netherlands;975.72;1004;-2;05/11/2015
17;Czech Republic;974.03;983;-2;05/11/2015
18;Turkey;941.11;717;19;05/11/2015
19;Croatia;923.54;965;-3;05/11/2015
20;Bosnia and Herzegovina;922.89;787;10;05/11/2015
21;Ecuador;920.74;765;10;05/11/2015
22;Côte d'Ivoire;890.46;916;-1;05/11/2015
23;Russia;884.68;845;3;05/11/2015
24;Mexico;881.3;842;3;05/11/2015
24;France;881.04;899;-2;05/11/2015
26;Algeria;871.85;927;-7;05/11/2015
27;Slovakia;857.38;936;-9;05/11/2015
28;Ukraine;805.59;874;-4;05/11/2015
29;Northern Ireland;797.29;724;6;05/11/2015
30;Ghana;793.33;849;-5;05/11/2015
31;Iceland;791.91;882;-8;05/11/2015
